RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,JoinDate,Exited,ChurnDate
2864,15637465,Smith,831,France,Female,55,26,24534.48380776185,3,1,1,124982.38424961524,2023-04-12,0,
2865,15637466,Williams,304,France,Male,51,42,203473.43622712846,2,0,0,64494.866501962504,2019-06-09,0,
2866,15637467,Johnson,845,France,Male,46,2,239624.64805095707,2,0,0,177389.31544840962,2019-05-29,0,
2867,15637468,Williams,439,Spain,Female,81,8,200334.18743762624,3,0,0,120627.25024099242,2021-02-14,0,
2868,15637469,Brown,327,Spain,Female,40,43,132852.01533689717,2,0,0,43204.96432591583,2022-06-07,1,2023-02-11
2869,15637470,Brown,397,Spain,Female,40,33,168534.15969191887,1,1,0,149378.5729846044,2023-10-02,0,
2870,15637471,Jones,561,Spain,Male,33,18,201394.5958156269,4,1,0,76611.56874107658,2023-05-05,0,
2871,15637472,Brown,318,Spain,Male,61,37,17057.099563150157,2,1,0,159473.966339598,2019-03-08,1,2023-05-12
2872,15637473,Brown,311,Germany,Female,77,25,104530.99971265814,2,1,1,92267.88181313587,2021-10-10,1,2023-11-08
2873,15637474,Williams,836,France,Female,88,22,35945.108343457985,1,1,1,33597.37795691125,2020-01-16,1,2022-03-04
2874,15637475,Smith,824,Spain,Male,82,17,22685.74584160904,3,1,0,133433.4149128522,2019-02-27,0,
2875,15637476,Johnson,764,Germany,Female,36,44,189743.2648215065,1,0,0,75858.51654588938,2022-07-06,0,
2876,15637477,Brown,558,Germany,Female,62,45,214517.71319023785,3,0,1,189542.11548434748,2019-12-08,0,
2877,15637478,Brown,323,France,Female,18,39,20948.958347884294,1,0,0,169384.763810013,2022-02-27,0,
2878,15637479,Williams,307,France,Female,29,40,44700.453169719076,3,1,1,83695.63974403244,2020-12-27,0,
2879,15637480,Johnson,527,France,Female,42,44,55205.28692383098,1,0,0,24672.28587569025,2022-04-10,1,2024-12-07
2880,15637481,Williams,675,Spain,Female,27,48,214238.2744080513,4,0,0,116772.84821563729,2021-02-08,0,
2881,15637482,Smith,422,France,Female,83,37,228392.24120496874,4,1,1,136243.384095178,2020-09-05,0,
2882,15637483,Williams,389,France,Male,50,9,191243.76895215982,2,0,0,142899.54032068537,2022-05-17,1,2023-07-06
2883,15637484,Johnson,755,France,Female,19,42,199094.18890865252,4,0,1,82876.32060640253,2019-12-20,0,
2884,15637485,Johnson,523,Germany,Female,21,9,85672.2883455947,1,0,0,45479.21121044646,2023-02-03,0,
2885,15637486,Brown,556,Spain,Male,40,20,102078.68086479056,4,1,1,120693.84736289272,2023-12-27,0,
2886,15637487,Smith,814,France,Male,58,37,70122.31696362147,1,0,1,107743.77679688316,2019-04-26,0,
2887,15637488,Jones,447,Germany,Female,55,37,239595.03146517562,3,0,1,198941.22651914725,2022-07-11,0,
2888,15637489,Brown,686,Spain,Male,73,46,181914.10469230628,4,1,0,123438.40192441066,2020-10-23,1,2024-07-05
2889,15637490,Williams,737,France,Female,93,6,85336.4368595671,4,1,1,52699.77889782487,2023-01-05,1,2025-08-21
2890,15637491,Williams,336,Germany,Male,61,11,33918.8276358599,3,1,0,85071.60658139839,2023-04-21,1,2027-11-05
2891,15637492,Johnson,405,Spain,Male,81,40,48702.42673198455,4,0,1,115626.56443129414,2020-03-28,0,
2892,15637493,Johnson,531,France,Male,41,32,51020.904760526755,2,0,1,170769.72323200898,2023-02-09,1,2026-09-07
2893,15637494,Johnson,445,France,Female,58,24,153702.77590722707,1,0,0,106570.63391253579,2019-10-14,0,
2894,15637495,Jones,316,Germany,Male,45,27,225739.08535306976,2,1,0,164082.42568590128,2022-08-19,0,
2895,15637496,Jones,458,France,Female,79,23,217169.4375604798,3,1,1,48030.22691354421,2021-10-13,0,
2896,15637497,Brown,581,Germany,Female,32,47,17429.381837422236,4,0,1,88761.02287242711,2019-11-07,0,
2897,15637498,Jones,577,Germany,Male,79,30,177264.19347714842,1,1,0,113436.67327350347,2019-07-27,0,
2898,15637499,Johnson,424,Germany,Male,27,17,41921.537171027034,2,1,0,24256.68276807748,2020-09-09,0,
2899,15637500,Brown,719,Spain,Female,46,22,77589.6292934709,2,0,0,156666.78369451824,2020-03-21,0,
2900,15637501,Brown,619,Germany,Female,48,6,135951.67281037915,3,0,0,169803.78326876453,2020-10-31,0,
2901,15637502,Smith,781,Spain,Female,80,49,210229.54942405096,4,0,0,78343.60223228336,2020-09-24,0,
2902,15637503,Jones,623,France,Male,35,7,59186.37784583477,1,1,1,192464.98215640287,2019-02-24,0,
2903,15637504,Williams,694,Spain,Female,24,14,218457.569339134,4,0,0,151521.16214386208,2021-06-30,0,
2904,15637505,Williams,485,Germany,Male,44,37,183685.2773763086,4,1,0,169309.9520425931,2021-11-01,0,
2905,15637506,Smith,765,France,Female,26,27,168565.79040027256,3,0,0,137871.16911649756,2020-10-18,0,
2906,15637507,Johnson,356,Germany,Male,37,26,33226.19289231513,3,0,1,167474.7429828667,2022-11-24,0,
2907,15637508,Smith,757,Germany,Female,67,20,118556.47658074636,1,1,1,196944.05878554273,2023-07-30,0,
2908,15637509,Johnson,507,France,Female,78,43,68782.22826453779,1,1,0,172916.57762028617,2021-09-06,0,
2909,15637510,Jones,373,Germany,Male,84,26,147035.73205956942,3,1,1,105258.01863840669,2020-05-29,1,2021-08-06
2910,15637511,Jones,783,Spain,Male,91,46,168399.84796347166,3,1,0,134519.20819993818,2023-08-07,0,
2911,15637512,Brown,384,France,Male,34,46,16341.857306085367,1,1,0,124341.85515791878,2023-04-15,0,
2912,15637513,Brown,313,France,Male,38,41,161046.74452703062,2,0,1,111513.66432311901,2019-08-25,0,
2913,15637514,Brown,348,France,Male,90,40,124528.81883578414,2,0,1,158564.8204685276,2022-07-26,0,
2914,15637515,Brown,725,Germany,Female,98,13,209672.9105784441,4,0,1,98967.75691793898,2019-12-14,0,
2915,15637516,Williams,658,Germany,Male,49,20,198315.87151422264,1,0,0,75747.05811856882,2020-09-18,0,
2916,15637517,Brown,541,France,Male,65,13,103243.03860820286,1,1,1,27599.790492706394,2022-02-01,0,
2917,15637518,Brown,352,Spain,Male,55,48,244051.1689837038,4,0,0,35831.73213844575,2020-09-21,1,2022-02-24
2918,15637519,Brown,368,Germany,Male,45,42,146727.07418939922,1,0,0,59888.110192278706,2023-03-21,0,
2919,15637520,Johnson,355,Germany,Male,99,5,240911.28340075037,2,1,0,47703.88327275469,2022-06-25,0,
2920,15637521,Brown,755,Germany,Female,77,11,179815.99632359392,1,0,1,25151.848028354652,2019-12-30,1,2021-01-19
2921,15637522,Smith,554,Spain,Male,87,27,101887.73707728712,3,1,1,145298.33551383234,2019-11-17,0,
2922,15637523,Brown,304,Germany,Female,75,48,58444.60270225071,1,0,1,156868.21369591265,2023-07-15,1,2027-08-04
2923,15637524,Brown,351,Germany,Male,87,28,116352.19705504524,1,1,0,83788.93175251217,2019-10-13,0,
2924,15637525,Williams,628,Spain,Male,98,36,234012.04942488775,4,1,0,197525.0668231763,2019-05-29,0,
2925,15637526,Brown,397,Spain,Female,70,37,32556.71118418929,3,1,0,125838.51977580081,2022-01-12,1,2022-09-13
2926,15637527,Johnson,460,Germany,Male,27,2,115079.23235543222,4,1,1,38002.792408287496,2020-02-10,1,2024-01-13
2927,15637528,Jones,705,France,Male,19,32,86720.2798256384,1,0,0,85677.12032574309,2021-09-04,1,2023-10-25
2928,15637529,Brown,626,France,Female,42,49,216818.36971670343,3,0,0,124849.2534414548,2020-03-31,0,
2929,15637530,Brown,542,Spain,Female,55,45,201014.5263935747,2,1,1,192004.4263240835,2023-11-02,1,2026-03-07
2930,15637531,Brown,803,Germany,Male,18,11,138034.57425610765,2,1,0,142885.44097552198,2021-03-10,1,2024-08-28
2931,15637532,Williams,666,Spain,Female,97,11,103767.03944705479,1,1,1,21591.385599009755,2022-03-30,0,
2932,15637533,Jones,741,Spain,Male,93,10,171045.04700644733,2,1,1,140504.8395318497,2021-10-09,0,
2933,15637534,Williams,453,France,Male,90,27,238270.59007538125,1,1,1,137905.17967924356,2021-02-22,0,
2934,15637535,Williams,533,Spain,Male,30,34,25290.401780377557,4,0,1,175121.1912729786,2020-04-04,1,2023-05-30
2935,15637536,Williams,632,Spain,Female,88,33,224706.86030179454,1,1,1,43691.91660961446,2023-04-23,0,
2936,15637537,Johnson,794,Germany,Female,18,21,73557.62335220103,3,1,1,165290.90624260542,2023-03-04,0,
2937,15637538,Jones,414,Germany,Male,48,38,1054.2030467108332,3,1,0,177615.31258356775,2021-01-07,0,
2938,15637539,Johnson,668,Spain,Male,84,22,185250.4704520821,1,1,1,164365.7924622611,2020-05-23,0,
2939,15637540,Johnson,632,Spain,Female,73,11,197106.25563321915,2,1,0,93877.00926324743,2023-08-05,0,
2940,15637541,Jones,429,Germany,Male,36,18,76189.69977491046,4,0,0,144392.2114817538,2020-04-25,0,
2941,15637542,Johnson,477,France,Female,21,30,194611.80313258123,1,0,1,167143.3693037223,2023-08-14,1,2025-02-21
2942,15637543,Jones,394,Germany,Female,45,12,199504.59907540603,2,0,1,190400.37034558415,2019-04-24,0,
2943,15637544,Brown,616,Germany,Female,61,18,168825.97664826494,3,1,0,80131.76785333923,2021-01-18,0,
2944,15637545,Williams,400,Germany,Female,47,35,9660.120232327541,4,0,1,57315.51425102302,2023-05-21,0,
2945,15637546,Johnson,495,Germany,Female,53,21,166854.64710349942,2,1,1,156192.20588686943,2019-12-27,0,
2946,15637547,Jones,507,Germany,Male,70,43,233101.4568106715,1,0,1,37522.34177789994,2019-12-07,0,
2947,15637548,Smith,772,France,Female,76,29,155078.80250316323,4,0,1,121297.78767422918,2021-02-08,0,
2948,15637549,Johnson,307,Germany,Female,85,3,91730.86564960273,4,1,0,174878.42078738488,2021-01-30,0,
2949,15637550,Johnson,435,Germany,Female,92,12,140870.37295279867,2,0,1,60117.44188410757,2021-08-26,1,2024-03-28
2950,15637551,Jones,560,France,Male,21,19,248286.47304768834,2,1,1,89845.70859697385,2020-03-24,0,
2951,15637552,Smith,446,Spain,Female,28,38,118145.5339255606,1,1,0,168357.6768664029,2021-04-14,0,
2952,15637553,Smith,757,France,Female,70,5,210387.6745481758,3,0,1,110395.98744652337,2022-04-18,0,
2953,15637554,Brown,737,Germany,Female,71,43,34633.55822645245,4,1,0,52006.54990782824,2023-09-22,0,
2954,15637555,Johnson,712,Spain,Male,62,11,14120.22597421464,1,0,0,35107.57055250429,2022-12-01,1,2024-10-26
2955,15637556,Williams,799,France,Male,34,15,97536.95849551036,3,1,1,120302.4930389472,2023-08-17,0,
2956,15637557,Johnson,531,Spain,Male,81,44,34443.14530803402,2,1,1,23914.297604126026,2022-05-04,0,
2957,15637558,Williams,400,France,Female,75,16,82631.88216884973,3,1,0,81186.55931746741,2023-01-29,0,
2958,15637559,Williams,446,France,Female,30,7,178856.9553253345,2,0,1,130170.33037833699,2019-11-07,0,
2959,15637560,Jones,806,Spain,Male,98,32,111371.98882754968,3,0,1,20983.347213290323,2019-09-19,0,
2960,15637561,Johnson,403,Spain,Male,68,43,80303.56336029455,1,0,1,176258.23272695235,2022-12-13,0,
2961,15637562,Jones,635,Spain,Female,69,38,222875.9802592638,2,0,1,192252.74258139989,2020-02-10,0,
2962,15637563,Brown,745,Spain,Male,32,11,2357.206346136953,4,1,1,93928.30241623838,2019-05-23,0,
2963,15637564,Williams,743,Germany,Male,21,25,203507.08673020572,1,0,1,27321.722046760402,2019-12-08,0,
2964,15637565,Smith,417,France,Male,99,18,155317.19784563468,1,0,1,70397.08855884333,2022-09-01,1,2026-12-30
2965,15637566,Williams,816,Germany,Female,26,12,11613.927607491414,3,1,0,139346.58706311576,2022-01-29,0,
2966,15637567,Brown,830,France,Male,84,9,8538.528080451968,1,1,1,27691.288265289164,2019-09-01,0,
2967,15637568,Williams,387,Germany,Male,99,33,42975.151159325345,3,0,0,173749.0854947964,2020-05-04,0,
2968,15637569,Jones,775,Germany,Male,98,30,244351.46820079634,3,1,1,164596.34757848273,2019-01-12,0,
2969,15637570,Johnson,784,France,Female,91,26,21427.22928333032,2,0,1,103287.93681306452,2022-06-16,0,
2970,15637571,Smith,594,Germany,Female,74,2,184713.93937290643,1,0,1,158678.5637227382,2020-07-14,0,
2971,15637572,Jones,680,Spain,Male,46,43,100398.03923932233,1,0,1,50610.33678849734,2019-02-11,0,
2972,15637573,Johnson,582,Spain,Male,64,4,59161.41333717273,4,0,1,192192.81564838535,2020-11-08,0,
2973,15637574,Smith,455,Germany,Male,22,4,143751.12374171946,1,0,0,109607.72082283125,2020-08-16,0,
2974,15637575,Brown,479,Germany,Male,87,36,92046.9526139177,4,0,1,197324.99369651967,2022-12-23,0,
2975,15637576,Williams,386,France,Male,81,6,77545.57074535654,1,0,1,114762.06570126723,2022-03-27,1,2024-04-04
2976,15637577,Smith,705,France,Female,76,39,59905.568030052396,3,1,0,147720.90220322,2022-05-24,0,
2977,15637578,Brown,795,Germany,Male,52,47,114454.33624610746,4,1,0,163946.79753759006,2023-08-21,0,
2978,15637579,Johnson,566,France,Male,22,41,42401.246390896544,3,1,1,162401.3169310184,2023-01-25,0,
2979,15637580,Smith,363,Spain,Female,67,12,212986.92065139298,4,0,0,152611.6131931274,2019-05-14,0,
2980,15637581,Brown,418,Spain,Female,77,33,147935.68782274166,1,1,1,44606.465064267904,2021-12-26,0,
2981,15637582,Johnson,640,Spain,Male,32,35,15720.372554697604,4,0,0,93588.0428740326,2021-10-27,0,
2982,15637583,Jones,612,France,Female,41,33,114260.89252560267,3,1,1,117519.47505780461,2021-08-05,1,2026-03-05
2983,15637584,Williams,462,France,Female,38,2,157397.5879736325,3,0,1,147498.02457785548,2023-03-30,1,2024-10-14
2984,15637585,Brown,804,France,Male,19,9,215402.62877324183,1,0,0,91262.41671964165,2019-03-14,0,
2985,15637586,Jones,592,France,Male,62,42,5869.913411937599,3,0,0,120282.73911028034,2020-02-03,0,
2986,15637587,Johnson,676,Germany,Female,99,34,114068.85690977547,1,1,1,96287.2042460226,2022-11-29,0,
2987,15637588,Smith,841,Germany,Male,27,36,176460.222137486,2,0,0,148434.29092053336,2023-08-26,0,
2988,15637589,Williams,700,Germany,Male,62,5,49031.95757639487,3,1,1,34262.520251704766,2020-07-31,0,
2989,15637590,Johnson,699,Germany,Female,54,20,55336.47027136293,2,1,0,148556.24043600523,2021-05-08,0,
2990,15637591,Brown,698,Spain,Male,40,44,122418.44072117275,2,0,1,170964.52050426265,2019-05-10,0,
2991,15637592,Williams,786,France,Female,62,4,221123.6578205475,4,0,0,22280.89917087157,2021-07-19,0,
2992,15637593,Jones,814,Spain,Female,58,2,99567.8210546378,2,1,0,116219.66463770015,2023-01-29,0,
2993,15637594,Williams,323,France,Female,82,19,121121.60641197098,4,1,0,65104.90282191023,2022-05-14,1,2023-12-18
2994,15637595,Jones,358,Germany,Female,78,29,158939.5647963826,3,0,0,97844.08624476427,2023-12-17,0,
2995,15637596,Johnson,539,Spain,Female,23,11,77696.13172968964,1,0,1,154206.5828554434,2023-11-27,1,2028-04-16
2996,15637597,Smith,610,France,Male,82,34,216771.49563265505,1,1,1,159569.15785078306,2019-09-23,0,
2997,15637598,Williams,620,Germany,Female,35,31,240464.88908229477,4,0,0,92291.2762270737,2023-04-10,0,
2998,15637599,Smith,780,France,Male,57,18,162576.84354394986,4,0,1,36477.85558141027,2021-03-03,0,
2999,15637600,Smith,713,France,Male,55,14,159619.04678941777,2,1,1,129707.75441843011,2019-09-10,0,
3000,15637601,Williams,621,Germany,Female,62,9,168387.69533130826,4,1,0,70239.42481790291,2021-04-01,1,2022-03-24
3001,15637602,Williams,701,Spain,Male,34,25,48474.26255810117,2,0,1,40917.62733775013,2022-08-05,0,
3002,15637603,Smith,358,France,Female,30,5,183093.1071607632,2,0,0,76671.27117649495,2019-06-13,1,2021-12-30
3003,15637604,Brown,352,Germany,Female,27,47,86744.33294393128,4,0,1,124463.61372948311,2019-04-05,0,
3004,15637605,Brown,363,France,Male,48,46,248338.1664916776,2,1,0,183525.23412984505,2023-12-11,1,2027-04-12
3005,15637606,Williams,418,France,Female,67,25,188041.91505151978,3,0,1,58791.64685655937,2021-04-12,0,
3006,15637607,Smith,585,France,Male,40,1,145941.63582407363,3,1,1,157508.70665976324,2022-02-07,0,
3007,15637608,Smith,317,Spain,Male,62,48,228058.90634111862,4,1,1,175210.23097521922,2019-12-02,0,
3008,15637609,Johnson,304,Spain,Male,96,47,242510.05454471946,2,1,0,46634.18886908867,2021-04-01,0,
3009,15637610,Smith,691,Spain,Female,55,31,204518.62420351472,4,0,1,21000.59209125832,2019-08-26,0,
3010,15637611,Brown,459,Spain,Male,28,2,189149.31384863987,3,0,0,190163.29451916725,2020-01-16,0,
3011,15637612,Johnson,441,Germany,Female,25,18,15164.19084916945,2,1,1,37690.739726597,2022-12-30,1,2026-03-13
3012,15637613,Brown,696,Spain,Male,95,35,176504.00339079587,4,1,1,49043.73476314667,2021-06-17,0,
3013,15637614,Jones,317,France,Male,30,19,83938.680197679,1,1,1,93405.25747533467,2020-04-27,1,2020-10-23
3014,15637615,Williams,413,Germany,Female,51,29,232478.2235759987,2,1,1,73106.46664458781,2021-06-20,1,2025-10-08
3015,15637616,Jones,833,France,Male,82,36,152940.79182962433,3,1,0,196650.33964925594,2021-11-14,0,
3016,15637617,Williams,831,Spain,Male,92,44,92663.36495666503,1,1,0,168617.59168922715,2023-08-04,1,2026-07-24
3017,15637618,Brown,760,France,Male,27,19,84744.53443860056,3,1,0,136818.12020492862,2022-02-14,0,
3018,15637619,Brown,585,France,Female,93,33,138707.84621073323,3,1,0,24759.784039739592,2020-04-26,1,2022-03-13
3019,15637620,Jones,304,France,Female,53,43,122874.48534924883,4,0,0,63576.67309649552,2022-11-16,0,
3020,15637621,Williams,428,France,Male,21,16,97718.75941498479,3,0,0,54775.604434821034,2021-07-05,0,
3021,15637622,Williams,798,Spain,Male,38,41,52113.42453508686,1,1,0,66952.30539871086,2021-09-20,0,
3022,15637623,Johnson,575,France,Female,78,22,199118.08446260248,4,0,1,190880.65293766465,2021-08-21,0,
3023,15637624,Smith,382,France,Female,55,40,108352.73097704981,4,1,0,93196.17235503274,2020-06-20,0,
3024,15637625,Johnson,417,France,Female,93,8,24723.9443540819,2,0,1,177317.44744171927,2022-01-07,0,
3025,15637626,Brown,328,France,Male,56,26,21350.908315240697,1,1,0,105149.56375307645,2023-05-23,0,
3026,15637627,Jones,657,Spain,Male,71,16,59529.08970802118,1,0,0,139456.94918218857,2022-04-11,1,2024-07-24
3027,15637628,Williams,456,France,Female,79,40,138057.3722649097,3,1,0,189458.20826211045,2021-11-01,0,
3028,15637629,Johnson,330,Germany,Female,36,45,36994.57182991234,4,1,0,124809.35064768788,2023-12-29,0,
3029,15637630,Jones,585,Germany,Male,19,16,53754.25941044504,1,0,0,84195.48777913774,2019-05-08,0,
3030,15637631,Jones,635,France,Male,39,48,125425.80437658363,1,0,1,105101.01519818099,2023-06-20,0,
3031,15637632,Smith,612,France,Female,74,1,54440.0982321949,3,0,0,104372.51421888953,2019-04-02,1,2020-02-18
3032,15637633,Williams,422,Spain,Female,20,14,214516.08678448427,2,0,0,164003.9624636282,2023-08-04,0,
3033,15637634,Jones,670,Germany,Male,40,10,147502.13971142148,1,1,1,80431.38674687831,2020-06-26,0,
3034,15637635,Williams,613,Spain,Female,21,36,21456.628888946478,3,0,0,27731.016286403992,2021-04-25,0,
3035,15637636,Johnson,327,France,Male,45,40,34971.44702608893,2,1,0,141162.06550027165,2023-04-05,0,
3036,15637637,Jones,454,Germany,Male,95,8,48793.510451777875,2,1,1,173915.50313637638,2023-08-09,1,2026-03-14
3037,15637638,Jones,529,Germany,Male,87,13,157473.58449808398,2,1,0,110231.07281127293,2021-09-15,0,
3038,15637639,Johnson,848,Spain,Female,87,7,26412.60046539304,2,0,1,45194.18619843542,2020-03-22,1,2022-03-10
3039,15637640,Williams,305,France,Male,58,42,10822.42913840803,1,0,0,46095.011842914464,2020-01-25,0,
3040,15637641,Williams,772,Germany,Female,54,11,182115.09578608154,1,1,1,180577.90381742056,2020-11-02,1,2023-07-16
3041,15637642,Jones,617,Spain,Female,24,6,119531.66854637484,3,1,1,33170.06564167003,2019-02-12,0,
3042,15637643,Johnson,524,Germany,Male,94,2,212198.27853031206,1,0,1,110521.71161155408,2019-09-11,1,2023-01-23
3043,15637644,Brown,332,France,Female,18,25,198214.45347282517,1,0,0,79522.02189241856,2022-02-27,1,2025-03-17
3044,15637645,Williams,388,France,Male,51,2,68376.92631970083,1,1,0,69536.43933891426,2021-12-19,1,2026-06-18
3045,15637646,Brown,633,France,Female,69,45,48064.8180444517,2,0,0,50996.29370243735,2020-10-24,0,
3046,15637647,Jones,339,Spain,Male,27,3,129077.380613704,1,1,1,73951.7681410512,2020-04-11,0,
3047,15637648,Brown,674,France,Male,77,31,20026.032100201457,4,0,1,148833.90571331064,2019-10-14,0,
3048,15637649,Brown,597,Spain,Male,23,45,158215.43866072572,3,1,1,127570.16161649887,2021-10-07,0,
3049,15637650,Williams,692,Germany,Male,85,13,3044.853042324491,1,0,0,34875.96614227249,2023-03-21,0,
3050,15637651,Jones,317,France,Male,89,2,200776.3049005143,4,0,1,155692.84997901547,2023-01-30,0,
3051,15637652,Brown,826,Spain,Female,65,12,222674.30512561044,4,0,1,83810.34576033027,2021-02-16,0,
